"regional,""kode_kebun"",""nama_kebun"",""afdeling"",""blok"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""06AC"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""06B"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""06C"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""06D"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""06E"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""06F"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""06G"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""06H"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""06I"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""06J"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""09A"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""09B"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""09C"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""09D"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""09E"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""09F"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""09G"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""09H"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""13A"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""13B"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""13C"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""13D"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""13E"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""13F"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""13G"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""13H"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""16A"""
"RPC2,TIN,KEBUN TINJOWAN,AFD01,""16B"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""05C"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""05D"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""05E"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""05F"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""05G"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""05H"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""05I"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""05J"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""05K"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""05L"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""05M"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""05N"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""06AA"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""06K"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""06L"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""06M"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""06N"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""06O"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""06P"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""06Q"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""06R"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""06S"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""06T"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""06U"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""06V"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""06W"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""06X"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""06Y"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""06Z"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""07A"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""07B"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""13I"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""16C"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""16D"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""17A"""
"RPC2,TIN,KEBUN TINJOWAN,AFD02,""17B"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""12A"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""12B"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""12C"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""12D"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""12E"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""13J"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""13K"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""13L"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""13M"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""13N"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""13O"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""13P"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""13Q"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""13R"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""13S"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""13T"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""13U"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""13V"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""13W"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""16E"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""16F"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""17C"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""17D"""
"RPC2,TIN,KEBUN TINJOWAN,AFD03,""17E"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""05AA"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""05AB"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""05AC"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""05AD"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""05AE"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""05AF"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""05O"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""05P"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""05Q"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""05R"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""05S"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""06AD"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""06AE"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""06AF"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""06AG"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""06AH"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""06AI"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""06AJ"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""06AK"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""13X"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""16G"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""16H"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""16I"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""16J"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""16K"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""16L"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""16M"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""16N"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""16O"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""16P"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""16Q"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""16R"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""19A"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""19B"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""19C"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""19D"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""19E"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""19F"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""19G"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""19H"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""19I"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""19J"""
"RPC2,TIN,KEBUN TINJOWAN,AFD04,""19K"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""05AG"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""05AH"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""05AI"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""05AJ"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""05AK"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""05AL"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""05AM"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""05AN"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""05AO"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""05AP"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""05AQ"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""05AR"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""05AS"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""05AT"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""05AU"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""05AV"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""05AW"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""05AX"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""06AL"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""06AM"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""06AN"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""06AO"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""06AP"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""16S"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""16T"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""16U"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""16V"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""16W"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""19L"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""19M"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""19N"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""19O"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""19P"""
"RPC2,TIN,KEBUN TINJOWAN,AFD05,""19Q"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""03A"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""03B"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""03C"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""03D"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""03E"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""03F"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""03G"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""04C"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""04D"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""04E"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""04F"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""04G"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""04H"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""04I"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""04J"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""04K"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""04L"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""04M"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""04N"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""04O"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""04P"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""04Q"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""04R"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""05AY"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""05AZ"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""05BA"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""05BB"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""05BC"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""05BD"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""05BE"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""05BF"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""05BG"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""05BH"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""05BI"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""06AQ"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""06AR"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""06AS"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""06AT"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""06AU"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""06AV"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""06AW"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""06AX"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""06AY"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""06AZ"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""06BA"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""06BB"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""06BC"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""06BD"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""06BE"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""06BF"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""06BG"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""06BH"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""11A"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""19R"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""19S"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""19T"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""19U"""
"RPC2,TIN,KEBUN TINJOWAN,AFD06,""19V"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05BJ"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05BK"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05BL"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05BM"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05BN"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05BO"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05BP"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05BQ"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05BR"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05BS"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05BT"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05BU"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05BV"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05BW"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05BX"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05BY"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05BZ"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05CA"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05CB"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05CC"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05CD"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05CE"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05CF"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05CG"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05CH"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05CI"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05CJ"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05CK"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05CL"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""05CM"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06BI"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06BJ"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06BK"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06BL"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06BM"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06BN"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06BO"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06BP"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06BQ"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06BR"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06BS"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06BT"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06BU"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06BV"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06BW"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06BX"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06BY"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06BZ"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06CA"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06CB"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06CC"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06CD"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""06CE"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""19W"""
"RPC2,TIN,KEBUN TINJOWAN,AFD07,""19X"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""05CN"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""05CO"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""05CP"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""05CQ"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""05CR"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""05CS"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""05CT"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""05CU"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""05CV"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""05CW"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""05CX"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""05CY"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""05CZ"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""06CF"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""06CG"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""06CH"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""06CI"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""06CJ"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""06CK"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""16AA"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""16AB"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""16AC"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""16AD"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""16AE"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""16AF"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""16AG"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""16X"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""16Y"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""16Z"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""19AA"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""19AB"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""19AC"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""19AD"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""19AE"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""19AF"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""19Y"""
"RPC2,TIN,KEBUN TINJOWAN,AFD08,""19Z"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""07A"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""08A"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""08B"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""08C"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""08D"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""08E"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""08F"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""08G"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""08H"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""08I"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""08J"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""08K"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""09A"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""09B"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""09C"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""09D"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""09E"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""09F"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""09G"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""12A"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""12B"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""12C"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""12D"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""12E"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""12F"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""12G"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""18A"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""20A"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""20B"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD01,""20C"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""01A"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""01B"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""01C"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""03A"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""03B"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""04C"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""04D"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""05C"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""05D"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""05E"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""05F"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""05G"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""05H"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""05I"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""09H"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""09I"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""09J"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""09K"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""09L"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""09M"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""09N"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""09O"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""09P"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""09Q"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""12H"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""12I"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""15A"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""15B"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""15C"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""15D"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""15E"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""15F"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""18B"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""20D"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD02,""20E"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD03,""05J"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD03,""05K"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD03,""05L"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD03,""05M"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD03,""05N"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD03,""05O"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD03,""09R"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD03,""09S"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD03,""09T"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD03,""09U"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD03,""09V"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD03,""09W"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD03,""09X"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD03,""09Y"""
"RPC2,TIU,KEBUN TANAH ITAM ULU,AFD03,""10A"""
